UF,CIDADE,DIST,SUPER,REGIONAL,SECCIONAL,MUNICIPIO_N_UF,COD_IBGE,MUNICIPIO_UF
MA,GOVERNADOR ARCHER,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,GOVERNADOR ARCHER,2104503,Governador Archer - MA
MA,GOVERNADOR EUGENIO BARROS,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,GOVERNADOR EUGENIO BARROS,2104602,Governador Eugênio Barros - MA
MA,GOVERNADOR LUIZ ROCHA,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,GOVERNADOR LUIZ ROCHA,2104628,Governador Luiz Rocha - MA
MA,GRACA ARANHA,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,GRACA ARANHA,2104701,Graça Aranha - MA
MA,JENIPAPO DOS VIEIRAS,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,JENIPAPO DOS VIEIRAS,2105476,Jenipapo dos Vieiras - MA
MA,JOSELANDIA,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,JOSELANDIA,2105609,Joselândia - MA
MA,PRESIDENTE DUTRA,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,PRESIDENTE DUTRA,2109106,Presidente Dutra - MA
MA,SANTA FILOMENA DO MARANHAO,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,SANTA FILOMENA DO MARANHAO,2109759,Santa Filomena do Maranhão - MA
MA,SANTO ANTONIO DOS LOPES,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,SANTO ANTONIO DOS LOPES,2110302,Santo Antônio dos Lopes - MA
MA,SAO DOMINGOS DO MARANHAO,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,SAO DOMINGOS DO MARANHAO,2110708,São Domingos do Maranhão - MA
MA,SAO JOSE DOS BASILIOS,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,SAO JOSE DOS BASILIOS,2111250,São José dos Basílios - MA
MA,SENADOR ALEXANDRE COSTA,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,SENADOR ALEXANDRE COSTA,2111748,Senador Alexandre Costa - MA
MA,TUNTUM,EQTL_MA,CENTRO,CENTRO,PRESIDENTE DUTRA,TUNTUM,2112308,Tuntum - MA
MA,ALTO ALEGRE DO PINDARE,EQTL_MA,CENTRO,CENTRO,SANTA INES,ALTO ALEGRE DO PINDARE,2100477,Alto Alegre do Pindaré - MA
MA,ARAGUANA,EQTL_MA,CENTRO,CENTRO,SANTA INES,ARAGUANA,2100873,Araguanã - MA
MA,BELA VISTA DO MARANHAO,EQTL_MA,CENTRO,CENTRO,SANTA INES,BELA VISTA DO MARANHAO,2101772,Bela Vista do Maranhão - MA
MA,BOM JARDIM,EQTL_MA,CENTRO,CENTRO,SANTA INES,BOM JARDIM,2102002,Bom Jardim - MA
MA,GOVERNADOR NEWTON BELLO,EQTL_MA,CENTRO,CENTRO,SANTA INES,GOVERNADOR NEWTON BELLO,2104651,Governador Newton Bello - MA
MA,IGARAPE DO MEIO,EQTL_MA,CENTRO,CENTRO,SANTA INES,IGARAPE DO MEIO,2105153,Igarapé do Meio - MA
MA,MONCAO,EQTL_MA,CENTRO,CENTRO,SANTA INES,MONCAO,2106904,Monção - MA
MA,PINDARE-MIRIM,EQTL_MA,CENTRO,CENTRO,SANTA INES,PINDARE-MIRIM,2108504,Pindaré-Mirim - MA
MA,PIO XII,EQTL_MA,CENTRO,CENTRO,SANTA INES,PIO XII,2108702,Pio XII - MA
MA,SANTA INES,EQTL_MA,CENTRO,CENTRO,SANTA INES,SANTA INES,2109908,Santa Inês - MA
MA,SANTA LUZIA,EQTL_MA,CENTRO,CENTRO,SANTA INES,SANTA LUZIA,2110005,Santa Luzia - MA
MA,SAO JOAO DO CARU,EQTL_MA,CENTRO,CENTRO,SANTA INES,SAO JOAO DO CARU,2111029,São João do Carú - MA
MA,SATUBINHA,EQTL_MA,CENTRO,CENTRO,SANTA INES,SATUBINHA,2111722,Satubinha - MA
MA,TUFILANDIA,EQTL_MA,CENTRO,CENTRO,SANTA INES,TUFILANDIA,2112274,Tufilândia - MA
MA,ZE DOCA,EQTL_MA,CENTRO,CENTRO,SANTA INES,ZE DOCA,2114007,Zé Doca - MA
MA,ALDEIAS ALTAS,EQTL_MA,LESTE,LESTE,CAXIAS,ALDEIAS ALTAS,2100303,Aldeias Altas - MA
MA,CAXIAS,EQTL_MA,LESTE,LESTE,CAXIAS,CAXIAS,2103000,Caxias - MA
MA,CODO,EQTL_MA,LESTE,LESTE,CAXIAS,CODO,2103307,Codó - MA
MA,SAO JOAO DO SOTER,EQTL_MA,LESTE,LESTE,CAXIAS,SAO JOAO DO SOTER,2111078,São João do Soter - MA
MA,TIMBIRAS,EQTL_MA,LESTE,LESTE,CAXIAS,TIMBIRAS,2112100,Timbiras - MA
MA,AFONSO CUNHA,EQTL_MA,LESTE,LESTE,CHAPADINHA,AFONSO CUNHA,2100105,Afonso Cunha - MA
MA,ANAPURUS,EQTL_MA,LESTE,LESTE,CHAPADINHA,ANAPURUS,2100808,Anapurus - MA
MA,BELAGUA,EQTL_MA,LESTE,LESTE,CHAPADINHA,BELAGUA,2101731,Belágua - MA
MA,BREJO,EQTL_MA,LESTE,LESTE,CHAPADINHA,BREJO,2102101,Brejo - MA
MA,BURITI,EQTL_MA,LESTE,LESTE,CHAPADINHA,BURITI,2102200,Buriti - MA
MA,CHAPADINHA,EQTL_MA,LESTE,LESTE,CHAPADINHA,CHAPADINHA,2103208,Chapadinha - MA
MA,COELHO NETO,EQTL_MA,LESTE,LESTE,CHAPADINHA,COELHO NETO,2103406,Coelho Neto - MA
MA,DUQUE BACELAR,EQTL_MA,LESTE,LESTE,CHAPADINHA,DUQUE BACELAR,2103901,Duque Bacelar - MA
MA,MATA ROMA,EQTL_MA,LESTE,LESTE,CHAPADINHA,MATA ROMA,2106409,Mata Roma - MA
MA,MILAGRES DO MARANHAO,EQTL_MA,LESTE,LESTE,CHAPADINHA,MILAGRES DO MARANHAO,2106672,Milagres do Maranhão - MA
MA,SANTA QUITERIA DO MARANHAO,EQTL_MA,LESTE,LESTE,CHAPADINHA,SANTA QUITERIA DO MARANHAO,2110104,Santa Quitéria do Maranhão - MA
MA,SAO BENEDITO DO RIO PRETO,EQTL_MA,LESTE,LESTE,CHAPADINHA,SAO BENEDITO DO RIO PRETO,2110401,São Benedito do Rio Preto - MA
MA,URBANO SANTOS,EQTL_MA,LESTE,LESTE,CHAPADINHA,URBANO SANTOS,2112605,Urbano Santos - MA
MA,BARAO DE GRAJAU,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,BARAO DE GRAJAU,2101509,Barão de Grajaú - MA
MA,BENEDITO LEITE,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,BENEDITO LEITE,2101806,Benedito Leite - MA
MA,BURITI BRAVO,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,BURITI BRAVO,2102309,Buriti Bravo - MA
MA,COLINAS,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,COLINAS,2103505,Colinas - MA
MA,JATOBA,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,JATOBA,2105450,Jatobá - MA
MA,LAGOA DO MATO,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,LAGOA DO MATO,2105922,Lagoa do Mato - MA
MA,MIRADOR,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,MIRADOR,2106706,Mirador - MA
MA,NOVA IORQUE,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,NOVA IORQUE,2107308,Nova Iorque - MA
MA,PARAIBANO,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,PARAIBANO,2107704,Paraibano - MA
MA,PASSAGEM FRANCA,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,PASSAGEM FRANCA,2107902,Passagem Franca - MA
MA,PASTOS BONS,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,PASTOS BONS,2108009,Pastos Bons - MA
MA,SAO DOMINGOS DO AZEITAO,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,SAO DOMINGOS DO AZEITAO,2110658,São Domingos do Azeitão - MA
MA,SAO JOAO DOS PATOS,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,SAO JOAO DOS PATOS,2111102,São João dos Patos - MA
MA,SUCUPIRA DO NORTE,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,SUCUPIRA DO NORTE,2111904,Sucupira do Norte - MA
MA,SUCUPIRA DO RIACHAO,EQTL_MA,LESTE,LESTE,SAO JOAO DOS PATOS,SUCUPIRA DO RIACHAO,2111953,Sucupira do Riachão - MA
MA,MATOES,EQTL_MA,LESTE,LESTE,TIMON,MATOES,2106607,Matões - MA
MA,PARNARAMA,EQTL_MA,LESTE,LESTE,TIMON,PARNARAMA,2107803,Parnarama - MA
MA,SAO FRANCISCO DO MARANHAO,EQTL_MA,LESTE,LESTE,TIMON,SAO FRANCISCO DO MARANHAO,2110906,São Francisco do Maranhão - MA
MA,TIMON,EQTL_MA,LESTE,LESTE,TIMON,TIMON,2112209,Timon - MA
MA,AMAPA DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,AMAPA DO MARANHAO,2100550,Amapá do Maranhão - MA
MA,BOA VISTA DO GURUPI,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,BOA VISTA DO GURUPI,2101970,Boa Vista do Gurupi - MA
MA,CANDIDO MENDES,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,CANDIDO MENDES,2102606,Cândido Mendes - MA
MA,CARUTAPERA,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,CARUTAPERA,2102903,Carutapera - MA
MA,CENTRO DO GUILHERME,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,CENTRO DO GUILHERME,2103158,Centro do Guilherme - MA
MA,CENTRO NOVO DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,CENTRO NOVO DO MARANHAO,2103174,Centro Novo do Maranhão - MA
MA,GODOFREDO VIANA,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,GODOFREDO VIANA,2104305,Godofredo Viana - MA
MA,GOVERNADOR NUNES FREIRE,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,GOVERNADOR NUNES FREIRE,2104677,Governador Nunes Freire - MA
MA,JUNCO DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,JUNCO DO MARANHAO,2105658,Junco do Maranhão - MA
MA,LUIS DOMINGUES,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,LUIS DOMINGUES,2106201,Luís Domingues - MA
MA,MARACACUME,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,MARACACUME,2106326,Maracaçumé - MA
MA,MARANHAOZINHO,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,MARANHAOZINHO,2106375,Maranhãozinho - MA
MA,NOVA OLINDA DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,NOVA OLINDA DO MARANHAO,2107357,Nova Olinda do Maranhão - MA
MA,PRESIDENTE MEDICI,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,PRESIDENTE MEDICI,2109239,Presidente Médici - MA
MA,SANTA HELENA,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,SANTA HELENA,2109809,Santa Helena - MA
MA,SANTA LUZIA DO PARUA,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,SANTA LUZIA DO PARUA,2110039,Santa Luzia do Paruá - MA
MA,TURIACU,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,TURIACU,2112407,Turiaçu - MA
MA,TURILANDIA,EQTL_MA,NORTE-NOROESTE,NOROESTE,GOVERNADOR NUNES FREIRE,TURILANDIA,2112456,Turilândia - MA
MA,ALCANTARA,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,ALCANTARA,2100204,Alcântara - MA
MA,APICUM-ACU,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,APICUM-ACU,2100832,Apicum-Açu - MA
MA,BACURI,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,BACURI,2101301,Bacuri - MA
MA,BACURITUBA,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,BACURITUBA,2101350,Bacurituba - MA
MA,BEQUIMAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,BEQUIMAO,2101905,Bequimão - MA
MA,CEDRAL,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,CEDRAL,2103109,Cedral - MA
MA,CENTRAL DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,CENTRAL DO MARANHAO,2103125,Central do Maranhão - MA
MA,CURURUPU,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,CURURUPU,2103703,Cururupu - MA
MA,GUIMARAES,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,GUIMARAES,2104909,Guimarães - MA
MA,MIRINZAL,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,MIRINZAL,2106805,Mirinzal - MA
MA,PALMEIRANDIA,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PALMEIRANDIA,2107605,Palmeirândia - MA
MA,PEDRO DO ROSARIO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PEDRO DO ROSARIO,2108256,Pedro do Rosário - MA
MA,PERI MIRIM,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PERI MIRIM,2108405,Peri Mirim - MA
MA,PINHEIRO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PINHEIRO,2108603,Pinheiro - MA
MA,PORTO RICO DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PORTO RICO DO MARANHAO,2109056,Porto Rico do Maranhão - MA
MA,PRESIDENTE SARNEY,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,PRESIDENTE SARNEY,2109270,Presidente Sarney - MA
MA,SAO BENTO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,SAO BENTO,2110500,São Bento - MA
MA,SERRANO DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,PINHEIRO,SERRANO DO MARANHAO,2111789,Serrano do Maranhão - MA
MA,CAJAPIO,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,CAJAPIO,2102408,Cajapió - MA
MA,CAJARI,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,CAJARI,2102507,Cajari - MA
MA,MATINHA,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,MATINHA,2106508,Matinha - MA
MA,OLINDA NOVA DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,OLINDA NOVA DO MARANHAO,2107456,Olinda Nova do Maranhão - MA
MA,PENALVA,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,PENALVA,2108306,Penalva - MA
MA,SAO JOAO BATISTA,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,SAO JOAO BATISTA,2111003,São João Batista - MA
MA,SAO VICENTE FERRER,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,SAO VICENTE FERRER,2111706,São Vicente Ferrer - MA
MA,VIANA,EQTL_MA,NORTE-NOROESTE,NOROESTE,VIANA,VIANA,2112803,Viana - MA
MA,AGUA DOCE DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,AGUA DOCE DO MARANHAO,2100154,Água Doce do Maranhão - MA
MA,ARAIOSES,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,ARAIOSES,2100907,Araioses - MA
MA,BARREIRINHAS,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,BARREIRINHAS,2101707,Barreirinhas - MA
MA,HUMBERTO DE CAMPOS,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,HUMBERTO DE CAMPOS,2105005,Humberto de Campos - MA
MA,MAGALHAES DE ALMEIDA,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,MAGALHAES DE ALMEIDA,2106300,Magalhães de Almeida - MA
MA,PAULINO NEVES,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,PAULINO NEVES,2108058,Paulino Neves - MA
MA,PRIMEIRA CRUZ,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,PRIMEIRA CRUZ,2109403,Primeira Cruz - MA
MA,SANTANA DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,SANTANA DO MARANHAO,2110237,Santana do Maranhão - MA
MA,SANTO AMARO DO MARANHAO,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,SANTO AMARO DO MARANHAO,2110278,Santo Amaro do Maranhão - MA
MA,SAO BERNARDO,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,SAO BERNARDO,2110609,São Bernardo - MA
MA,TUTOIA,EQTL_MA,NORTE-NOROESTE,NORTE,BARREIRINHAS,TUTOIA,2112506,Tutóia - MA
MA,AXIXA,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,AXIXA,2101103,Axixá - MA
MA,BACABEIRA,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,BACABEIRA,2101251,Bacabeira - MA
MA,CACHOEIRA GRANDE,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,CACHOEIRA GRANDE,2102374,Cachoeira Grande - MA
MA,ICATU,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,ICATU,2105104,Icatu - MA
MA,MORROS,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,MORROS,2107100,Morros - MA
MA,PRESIDENTE JUSCELINO,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,PRESIDENTE JUSCELINO,2109205,Presidente Juscelino - MA
MA,ROSARIO,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,ROSARIO,2109601,Rosário - MA
MA,SANTA RITA,EQTL_MA,NORTE-NOROESTE,NORTE,ROSARIO,SANTA RITA,2110203,Santa Rita - MA
MA,PACO DO LUMIAR,EQTL_MA,NORTE-NOROESTE,NORTE,SAO LUIS,PACO DO LUMIAR,2107506,Paço do Lumiar - MA
MA,RAPOSA,EQTL_MA,NORTE-NOROESTE,NORTE,SAO LUIS,RAPOSA,2109452,Raposa - MA
MA,SAO JOSE DE RIBAMAR,EQTL_MA,NORTE-NOROESTE,NORTE,SAO LUIS,SAO JOSE DE RIBAMAR,2111201,São José de Ribamar - MA
MA,SAO LUIS,EQTL_MA,NORTE-NOROESTE,NORTE,SAO LUIS,SAO LUIS,2111300,São Luís - MA
MA,ACAILANDIA,EQTL_MA,SUL,SUL,ACAILANDIA,ACAILANDIA,2100055,Açailândia - MA
MA,BOM JESUS DAS SELVAS,EQTL_MA,SUL,SUL,ACAILANDIA,BOM JESUS DAS SELVAS,2102036,Bom Jesus das Selvas - MA
MA,BURITICUPU,EQTL_MA,SUL,SUL,ACAILANDIA,BURITICUPU,2102325,Buriticupu - MA
MA,CIDELANDIA,EQTL_MA,SUL,SUL,ACAILANDIA,CIDELANDIA,2103257,Cidelândia - MA
MA,ITINGA DO MARANHAO,EQTL_MA,SUL,SUL,ACAILANDIA,ITINGA DO MARANHAO,2105427,Itinga do Maranhão - MA
MA,SAO FRANCISCO DO BREJAO,EQTL_MA,SUL,SUL,ACAILANDIA,SAO FRANCISCO DO BREJAO,2110856,São Francisco do Brejão - MA
MA,SAO PEDRO DA AGUA BRANCA,EQTL_MA,SUL,SUL,ACAILANDIA,SAO PEDRO DA AGUA BRANCA,2111532,São Pedro da Água Branca - MA
MA,VILA NOVA DOS MARTIRIOS,EQTL_MA,SUL,SUL,ACAILANDIA,VILA NOVA DOS MARTIRIOS,2112852,Vila Nova dos Martírios - MA
MA,ALTO PARNAIBA,EQTL_MA,SUL,SUL,BALSAS,ALTO PARNAIBA,2100501,Alto Parnaíba - MA
MA,BALSAS,EQTL_MA,SUL,SUL,BALSAS,BALSAS,2101400,Balsas - MA
MA,CAROLINA,EQTL_MA,SUL,SUL,BALSAS,CAROLINA,2102804,Carolina - MA
MA,FEIRA NOVA DO MARANHAO,EQTL_MA,SUL,SUL,BALSAS,FEIRA NOVA DO MARANHAO,2104073,Feira Nova do Maranhão - MA
MA,FORTALEZA DOS NOGUEIRAS,EQTL_MA,SUL,SUL,BALSAS,FORTALEZA DOS NOGUEIRAS,2104107,Fortaleza dos Nogueiras - MA
MA,LORETO,EQTL_MA,SUL,SUL,BALSAS,LORETO,2106102,Loreto - MA
MA,NOVA COLINAS,EQTL_MA,SUL,SUL,BALSAS,NOVA COLINAS,2107258,Nova Colinas - MA
MA,RIACHAO,EQTL_MA,SUL,SUL,BALSAS,RIACHAO,2109502,Riachão - MA
MA,SAMBAIBA,EQTL_MA,SUL,SUL,BALSAS,SAMBAIBA,2109700,Sambaíba - MA
MA,SAO FELIX DE BALSAS,EQTL_MA,SUL,SUL,BALSAS,SAO FELIX DE BALSAS,2110807,São Félix de Balsas - MA
MA,SAO PEDRO DOS CRENTES,EQTL_MA,SUL,SUL,BALSAS,SAO PEDRO DOS CRENTES,2111573,São Pedro dos Crentes - MA
MA,SAO RAIMUNDO DAS MANGABEIRAS,EQTL_MA,SUL,SUL,BALSAS,SAO RAIMUNDO DAS MANGABEIRAS,2111607,São Raimundo das Mangabeiras - MA
MA,TASSO FRAGOSO,EQTL_MA,SUL,SUL,BALSAS,TASSO FRAGOSO,2112001,Tasso Fragoso - MA
MA,ARAME,EQTL_MA,SUL,SUL,GRAJAU,ARAME,2100956,Arame - MA
MA,FORMOSA DA SERRA NEGRA,EQTL_MA,SUL,SUL,GRAJAU,FORMOSA DA SERRA NEGRA,2104099,Formosa da Serra Negra - MA
MA,GRAJAU,EQTL_MA,SUL,SUL,GRAJAU,GRAJAU,2104800,Grajaú - MA
MA,ITAIPAVA DO GRAJAU,EQTL_MA,SUL,SUL,GRAJAU,ITAIPAVA DO GRAJAU,2105351,Itaipava do Grajaú - MA
MA,SITIO NOVO,EQTL_MA,SUL,SUL,GRAJAU,SITIO NOVO,2111805,Sítio Novo - MA
MA,AMARANTE DO MARANHAO,EQTL_MA,SUL,SUL,IMPERATRIZ,AMARANTE DO MARANHAO,2100600,Amarante do Maranhão - MA
MA,BURITIRANA,EQTL_MA,SUL,SUL,IMPERATRIZ,BURITIRANA,2102358,Buritirana - MA
MA,CAMPESTRE DO MARANHAO,EQTL_MA,SUL,SUL,IMPERATRIZ,CAMPESTRE DO MARANHAO,2102556,Campestre do Maranhão - MA
MA,DAVINOPOLIS,EQTL_MA,SUL,SUL,IMPERATRIZ,DAVINOPOLIS,2103752,Davinópolis - MA
MA,ESTREITO,EQTL_MA,SUL,SUL,IMPERATRIZ,ESTREITO,2104057,Estreito - MA
MA,GOVERNADOR EDISON LOBAO,EQTL_MA,SUL,SUL,IMPERATRIZ,GOVERNADOR EDISON LOBAO,2104552,Governador Edison Lobão - MA
MA,IMPERATRIZ,EQTL_MA,SUL,SUL,IMPERATRIZ,IMPERATRIZ,2105302,Imperatriz - MA
MA,JOAO LISBOA,EQTL_MA,SUL,SUL,IMPERATRIZ,JOAO LISBOA,2105500,João Lisboa - MA
MA,LAJEADO NOVO,EQTL_MA,SUL,SUL,IMPERATRIZ,LAJEADO NOVO,2105989,Lajeado Novo - MA
MA,MONTES ALTOS,EQTL_MA,SUL,SUL,IMPERATRIZ,MONTES ALTOS,2107001,Montes Altos - MA
MA,PORTO FRANCO,EQTL_MA,SUL,SUL,IMPERATRIZ,PORTO FRANCO,2109007,Porto Franco - MA
MA,RIBAMAR FIQUENE,EQTL_MA,SUL,SUL,IMPERATRIZ,RIBAMAR FIQUENE,2109551,Ribamar Fiquene - MA
MA,SAO JOAO DO PARAISO,EQTL_MA,SUL,SUL,IMPERATRIZ,SAO JOAO DO PARAISO,2111052,São João do Paraíso - MA
MA,SENADOR LA ROCQUE,EQTL_MA,SUL,SUL,IMPERATRIZ,SENADOR LA ROCQUE,2111763,Senador La Rocque - MA
PA,ALMEIRIM,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,ALMEIRIM,1500503,Almeirim - PA
PA,ALTAMIRA,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,ALTAMIRA,1500602,Altamira - PA
PA,ANAPU,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,ANAPU,1500859,Anapu - PA
PA,BRASIL NOVO,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,BRASIL NOVO,1501725,Brasil Novo - PA
PA,GURUPA,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,GURUPA,1503101,Gurupá - PA
PA,MEDICILANDIA,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,MEDICILANDIA,1504455,Medicilândia - PA
PA,PACAJA,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,PACAJA,1505486,Pacajá - PA
PA,PLACAS,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,PLACAS,1505650,Placas - PA
PA,PORTO DE MOZ,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,PORTO DE MOZ,1505908,Porto de Moz - PA
PA,SENADOR JOSÉ PORFIRIO,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,SENADOR JOSE PORFIRIO,1507805,Senador José Porfírio - PA
PA,URUARA,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,URUARA,1508159,Uruará - PA
PA,VITORIA DO XINGU,EQTL_PA,CENTRO-OESTE,CENTRO,ALTAMIRA,VITORIA DO XINGU,1508357,Vitória do Xingu - PA
PA,BAIAO,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,BAIAO,1501204,Baião - PA
PA,BARCARENA,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,BARCARENA,1501303,Barcarena - PA
PA,CAMETA,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,CAMETA,1502103,Cametá - PA
PA,IGARAPÉ-MIRI,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,IGARAPE-MIRI,1503309,Igarapé-Miri - PA
PA,LIMOEIRO DO AJURU,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,LIMOEIRO DO AJURU,1504000,Limoeiro do Ajuru - PA
PA,MOCAJUBA,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,MOCAJUBA,1504604,Mocajuba - PA
PA,MOJU,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,MOJU,1504703,Moju - PA
PA,TAILANDIA,EQTL_PA,NORDESTE,NORDESTE,ABAETETUBA,TAILANDIA,1507953,Tailândia - PA
PA,AUGUSTO CORREA,EQTL_PA,NORDESTE,NORDESTE,CAPANEMA,AUGUSTO CORREA,1500909,Augusto Corrêa - PA
